844	6104
845	7597
846	7739
847	9973
848	9973
849	7022
850	9973
851	9973
852	4444
853	4444
854	3082
855	9973
856	9823
857	4386
858	7739
859	8704
860	9973
861	6050
862	1885
863	4174
864	4444
865	4444
866	3875
867	2845
868	5420
869	6898
870	4444
871	2248
872	4444
873	4444
874	543
875	5495
876	9574
877	3517
878	8839
879	9973
880	3655
881	4444
882	9973
883	9973
884	4444
885	9973
886	4872
887	4444
888	4444
889	8595
890	9792
891	4332
892	5381
893	9973
894	929
895	8086
896	3517
897	4444
898	4862
899	9973
900	4444
901	6802
902	3987
903	9973
904	7739
905	8001
906	4444
907	3220
908	9973
909	5623
910	4444
911	8464
912	9973
913	7739
914	4444
915	6278
916	7739
917	2668
918	7739
919	2141
920	8712
921	9537
922	1491
923	4115
924	4444
925	4444
926	7936
927	4444
928	9973
929	9973
930	4119
931	2416
932	9973
933	2845
934	4444
935	1317
936	4444
937	7021
938	2508
939	9973
940	7068
941	3411
942	2845
943	4444
944	2916
945	7249
946	7739
947	6183
948	7739
949	7181
950	9468
951	6541
952	4444
953	384
954	3167
955	6841
956	1019
957	2104
958	9973
959	6541
960	2368
961	9973
962	9516
963	7628
964	9973
965	4444
966	458
967	4444
968	3757
969	9973
970	9973
971	732
972	9973
973	8116
974	2103
975	8052
976	5461
977	4444
978	2054
979	9973
980	8193
981	3196
982	3861
983	3411
984	4444
985	6285
986	2845
987	7698
988	6596
989	4444
990	5393
991	8624
992	9973
993	9973
994	3517
995	2999
996	7739
997	2845
998	7739
999	8023
1000	8285
1001	9973
1002	9241
1003	4444
1004	2666
1005	69
1006	4444
1007	5205
1008	2491
1009	7320
1010	3399
1011	6072
1012	5654
1013	4444
1014	9767
1015	3104
1016	3936
1017	5383
1018	4444
1019	9973
1020	8341
1021	1236
1022	4444
1023	4444
1024	3411
1025	4444
1026	7571
1027	4444
1028	346
1029	4444
1030	9973
1031	7739
1032	9973
1033	910
1034	7739
1035	7754
1036	130
1037	4444
1038	9973
1039	4870
1040	8931
1041	3411
1042	3517
1043	9260
1044	3957
1045	4444
1046	6143
1047	9890
1048	1523
1049	4721
1050	9792
1051	9973
1052	1966
1053	9244
1054	7739
1055	4444
1056	4444
1057	9973
1058	4578
1059	5943
1060	7732
1061	4444
1062	6861
1063	3672
1064	4444
1065	3517
1066	4952
1067	9963
1068	9973
1069	8367
1070	5125
1071	6941
1072	3747
1073	6637
1074	1966
1075	4188
1076	9324
1077	7739
1078	9062
1079	3987
1080	4444
1081	7487
1082	6672
1083	9973
1084	4444
1085	6652
1086	2120
1087	7732
1088	3525
1089	9973
1090	7739
1091	4444
1092	9973
1093	6743
1094	6256
1095	354
1096	6221
1097	6566
1098	5256
1099	8077
1100	9973
1101	8272
1102	9973
1103	9973
1104	4332
1105	7739
1106	3738
1107	771
1108	4444
1109	5748
1110	9973
1111	18
1112	7174
1113	4444
1114	4472
1115	7080
1116	4444
1117	2335
1118	6082
1119	4444
1120	7732
1121	4444
1122	7739
1123	9973
1124	9973
1125	6113
1126	807
1127	7647
1128	4818
1129	4716
1130	4444
1131	4444
1132	2363
1133	130
1134	1698
1135	6596
1136	9792
1137	9973
1138	9973
1139	9973
1140	9126
1141	9973
1142	9973
1143	4444
1144	9973
1145	9973
1146	1102
1147	3522
1148	2470
1149	2203
1150	7512
1151	6553
1152	9973
1153	4267
1154	2577
1155	951
1156	4444
1157	9973
1158	3517
1159	5968
1160	290
1161	2544
1162	4769
1163	9184
1164	4444
1165	9973
1166	1628
1167	9136
1168	4444
1169	9973
1170	3341
1171	2845
1172	1685
1173	4444
1174	3411
1175	7739
1176	9973
1177	8014
1178	6281
1179	4444
1180	4106
1181	9184
1182	292
1183	3517
1184	9407
1185	4444
1186	7739
1187	2363
1188	7126
1189	319
1190	1341
1191	4444
1192	1665
1193	8473
1194	7739
1195	7637
1196	4444
1197	8624
1198	6542
1199	4444
1200	4444
1201	2845
1202	316
1203	9973
1204	2499
1205	8677
1206	5641
1207	9135
1208	3244
1209	4150
1210	3411
1211	4444
1212	4444
1213	3987
1214	3913
1215	6158
1216	4444
1217	4444
1218	4444
1219	9973
1220	4444
1221	4444
1222	4444
1223	8538
1224	7739
1225	7739
1226	4332
1227	3517
1228	6023
1229	9973
1230	9973
1231	4444
1232	9973
1233	9973
1234	6036
1235	8679
1236	3517
1237	7739
1238	9973
1239	4444
1240	9173
1241	7739
1242	3517
1243	4444
1244	3517
1245	9973
1246	9792
1247	4444
1248	3381
1249	3517
1250	1326
1251	438
1252	4444
1253	8331
1254	4444
1255	9973
1256	4398
1257	3517
1258	1839
1259	7739
1260	4936
1261	5395
1262	3025
1263	7487
1264	6411
1265	9973
1266	2954
1267	3987
1268	5980
1269	4444
1270	5695
1271	8517
1272	4185
1273	4539
1274	4444
1275	9792
1276	8654
1277	7398
1278	9973
1279	4444
1280	112
1281	7476
1282	9973
1283	4444
1284	9973
1285	4444
1286	8576
1287	560
1288	2336
1289	9973
1290	7703
1291	6073
1292	8906
1293	3517
1294	902
1295	8666
1296	3411
1297	3108
1298	4444
1299	8717
1300	3987
1301	6882
1302	9973
1303	9973
1304	6739
1305	6622
1306	9858
1307	9193
1308	7938
1309	2802
1310	5860
1311	6545
1312	4444
1313	9973
1314	1689
1315	339
1316	5950
1317	4444
1318	6653
1319	7274
1320	4444
1321	9973
1322	3517
1323	6276
1324	8689
1325	3874
1326	4444
1327	8350
1328	8230
1329	2168
1330	4444
1331	4444
1332	9973
1333	4979
1334	9881
1335	3319
1336	4057
1337	1171
1338	4444
1339	5149
1340	1493
1341	9973
1342	4444
1343	6018
1344	1019
1345	7739
1346	644
1347	7739
1348	7352
1349	9792
1350	4484
1351	4444
1352	9973
1353	4444
1354	4444
1355	9973
1356	8130
1357	4444
1358	4444
1359	4444
1360	3129
1361	3517
1362	9973
1363	4444
1364	4444
1365	1171
1366	6354
1367	7487
1368	5940
1369	2503
1370	9973
1371	155
1372	4122
1373	4444
1374	6051
1375	4444
1376	3573
1377	4444
1378	9792
1379	6730
1380	4122
1381	4444
1382	6183
1383	4444
1384	3025
1385	9973
1386	6150
1387	2175
1388	3517
1389	1017
1390	9973
1391	9973
1392	8850
1393	9973
1394	4444
1395	4444
1396	9973
1397	9973
1398	9973
1399	5965
1400	4444
1401	9865
1402	9973
1403	4444
1404	5523
1405	8229
1406	7486
1407	7356
1408	9973
1409	1739
1410	2788
1411	9973
1412	6706
1413	9973
1414	2845
1415	9973
1416	878
1417	9792
1418	2460
1419	5479
1420	9196
1421	4444
1422	9973
1423	7739
1424	3517
1425	8224
1426	4156
1427	8294
1428	4444
1429	3573
1430	4444
1431	6841
1432	4444
1433	1313
1434	3517
1435	1888
1436	9973
1437	5980
1438	2890
1439	9973
1440	173
1441	8326
1442	5393
1443	3602
1444	518
1445	3039
1446	3411
1447	2845
1448	9973
1449	7044
1450	9973
1451	3411
1452	4444
1453	4444
1454	2845
1455	543
1456	9973
1457	4386
1458	9973
1459	1507
1460	1185
1461	3987
1462	9973
1463	254
1464	9973
1465	5177
1466	3053
1467	4444
1468	4444
1469	9973
1470	9176
1471	9973
1472	6898
1473	2363
1474	4444
1475	8931
1476	9973
1477	9973
1478	2876
1479	9792
1480	9225
1481	4106
1482	5898
1483	3411
1484	3082
1485	81
1486	3448
1487	9973
1488	4444
1489	2073
1490	7739
1491	6709
1492	4444
1493	5393
1494	1210
1495	1827
1496	9973
1497	9973
1498	2753
1499	7637
1500	3800
1501	9973
1502	48
1503	3875
1504	5316
1505	4444
1506	3517
1507	4444
1508	9973
1509	835
1510	3779
1511	9138
1512	3678
1513	9973
1514	9973
1515	8224
1516	7529
1517	4444
1518	4444
1519	5940
1520	6024
1521	4444
1522	9973
1523	6321
1524	3728
1525	7174
1526	5081
1527	7174
1528	9687
1529	4444
1530	3378
1531	2167
1532	155
1533	8946
1534	3517
1535	8495
1536	994
1537	5641
1538	1559
1539	4444
1540	4444
1541	4444
1542	4444
1543	4444
1544	9973
1545	1539
1546	9975
1547	6474
1548	1001
1549	933
1550	6841
1551	9973
1552	7866
1553	8839
1554	4444
1555	7739
1556	2833
1557	3728
1558	4444
1559	4581
1560	9973
1561	9973
1562	4444
1563	7739
1564	4709
1565	9973
1566	6566
1567	9792
1568	465
1569	7174
1570	8707
1571	220
1572	4664
1573	4444
1574	3851
1575	7739
1576	4621
1577	1466
1578	3987
1579	7089
1580	9973
1581	8024
1582	4444
1583	9973
1584	3533
1585	959
1586	4444
1587	642
1588	7022
1589	4083
1590	1854
1591	6450
1592	9792
1593	8576
1594	4444
1595	7739
1596	1620
1597	7769
1598	2174
1599	2416
1600	1291
1601	4444
1602	287
1603	9973
1604	7739
1605	4567
1606	9973
1607	7174
1608	4444
1609	9208
1610	489
1611	2845
1612	3590
1613	487
1614	2845
1615	9421
1616	4981
1617	3517
1618	7739
1619	6434
1620	766
1621	7739
1622	9973
1623	4588
1624	657
1625	6714
1626	5371
1627	3517
1628	9973
1629	3423
1630	4633
1631	4444
1632	3573
1633	7066
1634	2845
1635	7216
1636	1090
1637	4444
1638	9973
1639	7739
1640	3220
1641	663
1642	4185
1643	4444
1644	4185
1645	4444
1646	1236
1647	5485
1648	254
1649	5642
1650	2717
1651	2845
1652	9973
1653	2021
1654	3433
1655	1781
1656	9878
1657	4267
1658	4444
1659	469
1660	4444
1661	7963
1662	8547
1663	6637
1664	6281
1665	4444
1666	9973
1667	4444
1668	9973
1669	9069
1670	7739
1671	4444
1672	3517
1673	9973
1674	4444
1675	9973
1676	4444
1677	8677
1678	159
1679	7515
1680	1263
1681	3384
1682	9973
1683	3517
1684	9973
1685	8479
1686	1164
1687	9937
1688	7290
1689	9073
1690	3517
1691	4367
1692	4444
1693	4444
1694	3472
1695	9973
1696	1748
1697	354
1698	6492
1699	9660
1700	7141
1701	4444
1702	6596
1703	384
1704	7256
1705	6489
1706	7739
1707	4444
1708	7739
1709	4444
1710	4444
1711	3672
1712	9973
1713	9261
1714	3411
1715	7174
1716	2260
1717	4318
1718	4444
1719	6653
1720	686
1721	4444
1722	8362
1723	2845
1724	3517
1725	4444
1726	8094
1727	6596
1728	6428
1729	9973
1730	8782
1731	6805
1732	3411
1733	9973
1734	9973
1735	9973
1736	7761
1737	4444
1738	1838
1739	4444
1740	159
1741	4444
1742	4444
1743	2756
1744	9193
1745	2484
1746	3721
1747	4444
1748	3517
1749	7007
1750	9973
1751	4444
1752	9973
1753	9744
1754	3128
1755	7905
1756	7118
1757	4253
1758	358
1759	4444
1760	4444
1761	7802
1762	8523
1763	4444
1764	9973
1765	3936
1766	9183
1767	7505
1768	1256
1769	4166
1770	5804
1771	4444
1772	4444
1773	4444
1774	6201
1775	9973
1776	4444
1777	9960
1778	4444
1779	3517
1780	9973
1781	8621
1782	9973
1783	4444
1784	3517
1785	4444
1786	4444
1787	4444
1788	3688
1789	6455
1790	9792
1791	7739
1792	8763
1793	4444
1794	8624
1795	5517
1796	4444
1797	9973
1798	8297
1799	438
1800	9878
1801	9973
1802	7739
1803	4121
1804	438
1805	9618
1806	5297
1807	1875
1808	4444
1809	9973
1810	4444
1811	9973
1812	3517
1813	2919
1814	4444
1815	2200
1816	7739
1817	7739
1818	4444
1819	9973
1820	4444
1821	4444
1822	3767
1823	1540
1824	9973
1825	3517
1826	7739
1827	4593
1828	9973
1829	3265
1830	4444
1831	9973
1832	2968
1833	3517
1834	6158
1835	6281
1836	4444
1837	4444
1838	4444
1839	3987
1840	7861
1841	7174
1842	9245
1843	8760
1844	3176
1845	3517
1846	2621
1847	6158
1848	7991
1849	7367
1850	9973
1851	4350
1852	3517
1853	9973
1854	4508
1855	7050
1856	4444
1857	3934
1858	7761
1859	9973
1860	9011
1861	4444
1862	6434
1863	9973
1864	8612
1865	5480
1866	4444
1867	4444
1868	3987
1869	7739
1870	4106
1871	4769
1872	9973
1873	3517
1874	9973
1875	6548
1876	4444
1877	3603
1878	1517
1879	9415
1880	2139
1881	1121
1882	4444
1883	7739
1884	9726
1885	4991
1886	4444
1887	7739
1888	5305
1889	7739
1890	6865
1891	6834
1892	3879
1893	6409
1894	745
1895	1350
1896	3517
1897	9973
1898	9529
1899	3987
1900	4444
1901	4444
1902	9973
1903	9136
1904	2267
1905	9973
1906	6817
1907	9973
1908	3517
1909	3484
1910	9792
1911	7419
1912	4948
1913	1360
1914	1843
1915	7466
1916	4444
1917	7367
1918	6523
1919	9792
1920	7739
1921	3389
1922	1516
1923	2845
1924	9421
1925	7739
1926	4444
1927	4444
1928	3013
1929	8574
1930	2127
1931	3987
1932	9831
1933	3517
1934	9973
1935	4444
1936	4444
1937	4588
1938	9100
1939	3411
1940	5383
1941	9792
1942	2661
1943	9973
1944	3249
1945	9973
1946	1804
1947	9973
1948	4444
1949	4444
1950	4411
1951	4444
1952	9933
1953	4444
1954	7234
1955	6817
1956	7045
1957	7170
1958	3950
1959	9973
1960	4444
1961	9973
1962	9973
1963	7739
1964	5432
1965	6016
1966	9973
1967	5955
1968	224
1969	4249
1970	9973
1971	7680
1972	7639
1973	6294
1974	9193
1975	7800
1976	648
1977	4444
1978	9973
1979	9973
1980	4444
1981	6622
1982	357
1983	9973
1984	9973
1985	811
1986	7739
1987	4444
1988	3517
1989	8272
1990	7036
1991	4444
1992	4944
1993	4925
1994	9532
1995	4444
1996	9973
1997	1230
1998	3411
1999	5773
2000	7904
2001	2577
2002	9973
2003	9899
2004	5535
2005	7775
2006	9824
2007	9567
2008	5216
2009	3517
2010	7739
2011	7565
2012	160
2013	8870
2014	5107
2015	9973
2016	1667
2017	3760
2018	3517
2019	1171
2020	9973
2021	7174
2022	4444
2023	2161
2024	9973
2025	7024
2026	7583
2027	3815
2028	2845
2029	4444
2030	8624
2031	9973
2032	9250
2033	9418
2034	8089
2035	4444
2036	542
2037	1455
2038	4444
2039	9516
2040	1356
2041	7649
2042	2192
2043	1726
2044	1869
2045	360
2046	4444
2047	7739
2048	2633
2049	2081
2050	9973
2051	4935
2052	7739
2053	9973
2054	5729
2055	563
2056	4444
2057	9973
2058	8763
2059	3987
2060	999
2061	1942
2062	9973
2063	9526
2064	7174
2065	3517
2066	8579
2067	9638
2068	5862
2069	3508
2070	6898
2071	5647
2072	9973
2073	1530
2074	5360
2075	5393
2076	2259
2077	9797
2078	3987
2079	9973
2080	2996
2081	4444
2082	2845
2083	4593
2084	2522
2085	6238
2086	3987
2087	4444
2088	3517
2089	9685
2090	9963
2091	8624
2092	4444
2093	3433
2094	4444
2095	6128
2096	4444
2097	5269
2098	6285
2099	9758
2100	7952
2101	7733
2102	7935
2103	4444
2104	3517
2105	9973
2106	3987
2107	2662
2108	1205
2109	3411
2110	7398
2111	2823
2112	2516
2113	9973
2114	4197
2115	4375
2116	3220
2117	2733
2118	7688
2119	4092
2120	9973
2121	9973
2122	698
2123	1628
2124	7739
2125	9973
2126	3517
2127	4444
2128	9973
2129	9973
2130	4444
2131	2855
2132	5492
2133	4444
2134	4121
2135	5624
2136	9973
2137	3517
2138	3987
2139	3650
2140	3533
2141	7732
2142	5780
2143	623
2144	4444
2145	9973
2146	9973
2147	9792
2148	4444
2149	7739
2150	8074
2151	7036
2152	9973
2153	9973
2154	2845
2155	63
2156	1518
2157	6191
2158	7006
2159	7802
2160	6465
2161	7739
2162	6428
2163	9973
2164	7076
2165	9973
2166	63
2167	8641
2168	4444
2169	2370
2170	4444
2171	7139
2172	7024
2173	2021
2174	3517
2175	4444
2176	8834
2177	3876
2178	5814
2179	9973
2180	7880
2181	6622
2182	7739
2183	3517
2184	9973
2185	4061
2186	7739
2187	7732
2188	7047
2189	2678
2190	3766
2191	6596
2192	7739
2193	4444
2194	6268
2195	8272
2196	4444
2197	1745
2198	3411
2199	3411
2200	7069
2201	6564
2202	4419
2203	8625
2204	9415
2205	9373
2206	6677
2207	9973
2208	7739
2209	7739
2210	9973
2211	8654
2212	4444
2213	823
2214	9973
2215	7936
2216	9759
2217	1122
2218	5624
2219	9973
2220	3517
2221	4444
2222	4444
2223	3517
2224	1113
2225	9973
2226	9973
2227	9973
2228	8993
2229	9973
2230	9973
2231	3517
2232	4168
2233	3411
2234	8192
2235	5630
2236	9973
2237	4881
2238	8872
2239	3517
2240	9916
2241	2586
2242	9973
2243	4444
2244	5182
2245	2491
2246	1353
2247	4444
2248	7739
2249	4444
2250	6566
2251	9973
2252	3989
2253	4444
2254	4043
2255	319
2256	3886
2257	4961
2258	9973
2259	9973
2260	9973
2261	3987
2262	7739
2263	6036
2264	4444
2265	7552
2266	9973
2267	4444
2268	4444
2269	4444
2270	9100
2271	3987
2272	8050
2273	9973
2274	4963
2275	7952
2276	8725
2277	3987
2278	5076
2279	1055
2280	8872
2281	9973
2282	3517
2283	4444
2284	4106
2285	5180
2286	9792
2287	2642
2288	9973
2289	7739
2290	7398
2291	5506
2292	9973
2293	9973
2294	9973
2295	3017
2296	2922
2297	4444
2298	9843
2299	3411
2300	7174
2301	9973
2302	985
2303	4444
2304	9100
2305	987
2306	308
2307	4444
2308	1448
2309	9792
2310	4444
2311	9973
2312	8250
2313	3363
2314	4444
2315	4444
2316	9973
2317	155
2318	4444
2319	9797
2320	9074
2321	8276
2322	4444
2323	9973
2324	3433
2325	9792
2326	4444
2327	3411
2328	9973
2329	8624
2330	9973
2331	1991
2332	4444
2333	7739
2334	3220
2335	3732
2336	640
2337	8896
2338	4568
2339	9973
2340	9973
2341	9757
2342	7952
2343	9973
2344	7739
2345	7362
2346	7174
2347	1644
2348	9792
2349	4925
2350	4444
2351	2465
2352	7565
2353	2231
2354	9073
2355	3517
2356	4811
2357	4444
2358	3411
2359	4161
2360	3517
2361	9973
2362	7197
2363	570
2364	9973
2365	3607
2366	9973
2367	9973
2368	3794
2369	4444
2370	5641
2371	4444
2372	7174
2373	9108
2374	9016
2375	3240
2376	2845
2377	8726
2378	5801
2379	4444
2380	1906
2381	6323
2382	4604
2383	9973
2384	3517
2385	9973
2386	9973
2387	3517
2388	6847
2389	3363
2390	4444
2391	7437
2392	3517
2393	9973
2394	9193
2395	9973
2396	4712
2397	5628
2398	9522
2399	7739
2400	4444
2401	2845
2402	4444
2403	3517
2404	7347
2405	9973
2406	6879
2407	4649
2408	7739
2409	1613
2410	7761
2411	7732
2412	7916
2413	8041
2414	4444
2415	5004
2416	3411
2417	6041
2418	4444
2419	7178
2420	7739
2421	8064
2422	7739
2423	9973
2424	3513
2425	4444
2426	8159
2427	9973
2428	9973
2429	9973
2430	9440
2431	4444
2432	2940
2433	9973
2434	4539
2435	9973
2436	9973
2437	2190
2438	7739
2439	4444
2440	2268
2441	1524
2442	7320
2443	4297
2444	1614
2445	4444
2446	3517
2447	7419
2448	1603
2449	8101
2450	3459
2451	4444
2452	42
2453	4901
2454	1420
2455	3968
2456	9973
2457	9973
2458	3517
2459	2598
2460	9532
2461	9792
2462	6304
2463	4444
2464	9973
2465	6541
2466	4444
2467	4444
2468	3982
2469	495
2470	5898
2471	4054
2472	7174
2473	4444
2474	5860
2475	9708
2476	2129
2477	7891
2478	9973
2479	4444
2480	3411
2481	6523
2482	9973
2483	2093
2484	4444
2485	164
2486	4444
2487	3755
2488	4901
2489	7739
2490	2845
2491	1251
2492	3517
2493	4444
2494	4444
2495	4444
2496	8897
2497	7583
2498	9973
2499	6914
2500	9792
2501	3183
2502	4159
2503	4444
2504	4568
2505	4444
2506	5328
2507	8477
2508	9973
2509	4444
2510	575
2511	6803
2512	3517
2513	7870
2514	9973
2515	6102
2516	4444
2517	3127
2518	9188
2519	9973
2520	6632
2521	1544
